id,categoria,corso,id_sezione,risorsa,keywords
202,Probability and Statistics,Statistical Mechanics,1363,Stochastic Processes and Brownian Motion,"brownian motion ,chemistry ,statistical ,stochastic ,stochastic processes"
203,Probability and Statistics,Statistical Mechanics,1364,Non-equilibrium Thermodynamics,"chemistry ,equilibrium ,statistical ,thermodynamics"
204,Probability and Statistics,Statistical Mechanics,1365,Hydrodynamics and Light Scattering,"chemistry ,hydrodynamics ,light ,scattering ,statistical"
205,Probability and Statistics,Statistical Mechanics,1366,Time Correlation Functions,"chemistry ,correlation ,correlation functions ,functions ,statistical"
206,Probability and Statistics,Prediction: Machine Learning and Statistics,1368,Rule mining and the Apriori algorithm,"learning ,management ,prediction ,statistics"
207,Probability and Statistics,Prediction: Machine Learning and Statistics,1368,R for machine learning,"learning ,machine learning ,management ,prediction ,statistics"
208,Probability and Statistics,Prediction: Machine Learning and Statistics,1368,Fundamentals of learning,"learning ,management ,prediction ,statistics"
209,Probability and Statistics,Prediction: Machine Learning and Statistics,1368,Inference,"inference ,learning ,management ,prediction ,statistics"
210,Probability and Statistics,Prediction: Machine Learning and Statistics,1368,Clustering,"clustering ,learning ,management ,prediction ,statistics"
211,Probability and Statistics,Prediction: Machine Learning and Statistics,1368,k-nearest neighbors,"learning ,management ,prediction ,statistics"
212,Probability and Statistics,Prediction: Machine Learning and Statistics,1368,Naive Bayes,"bayes ,learning ,management ,prediction ,statistics"
213,Probability and Statistics,Prediction: Machine Learning and Statistics,1368,Decision trees,"decision ,decision trees ,learning ,management ,prediction ,statistics"
214,Probability and Statistics,Prediction: Machine Learning and Statistics,1369,Logistic regression,"learning ,management ,prediction ,regression ,statistics"
215,Probability and Statistics,Prediction: Machine Learning and Statistics,1369,Boosting,"boosting ,learning ,management ,prediction ,statistics"
216,Probability and Statistics,Prediction: Machine Learning and Statistics,1369,Convex optimization,"learning ,management ,optimization ,prediction ,statistics"
217,Probability and Statistics,Prediction: Machine Learning and Statistics,1369,Support vector machines,"learning ,management ,prediction ,statistics ,support ,support vector machines ,vector"
218,Probability and Statistics,Prediction: Machine Learning and Statistics,1369,Kernels,"learning ,management ,prediction ,statistics"
219,Probability and Statistics,Prediction: Machine Learning and Statistics,1370,Statistical learning theory,"learning ,management ,prediction ,statistical ,statistical learning ,statistical learning theory ,statistics ,theory"
220,Probability and Statistics,Prediction: Machine Learning and Statistics,1371,Bayesian analysis,"analysis ,bayesian ,bayesian analysis ,learning ,management ,prediction ,statistics"
221,Probability and Statistics,Introduction to Statistical Method in Economics,1373,Set and Probability Theory,"economics ,probability ,probability theory ,statistical ,theory"
222,Probability and Statistics,Introduction to Statistical Method in Economics,1374,"Random Variables, Probability Mass/Density Function, and Cumulative Distribution Function (Univariate Model)","cumulative distribution ,cumulative distribution function ,distribution ,distribution function ,economics ,function ,model ,probability ,random variables ,statistical ,variables"
223,Probability and Statistics,Introduction to Statistical Method in Economics,1374,"Multiple Random Variables, Bivariate Distribution, Marginal Distribution, Conditional Distribution, Independence, Multivariate Distribution (Multivariate Model)","bivariate ,conditional ,distribution ,economics ,independence ,model ,multivariate ,random variables ,statistical ,variables"
224,Probability and Statistics,Introduction to Statistical Method in Economics,1374,Expectation (Moments),"economics ,expectation ,statistical"
225,Probability and Statistics,Introduction to Statistical Method in Economics,1375,Random Variable and Random Vector Transformations (Univariate and Multivariate Models),"economics ,models ,multivariate ,random variable ,random vector ,statistical ,vector"
226,Probability and Statistics,Introduction to Statistical Method in Economics,1376,Special Distributions (Discrete and Continuous),"discrete ,distributions ,economics ,statistical"
227,Probability and Statistics,Introduction to Statistical Method in Economics,1376,Graph Representation: Special Distributions,"distributions ,economics ,representation ,statistical"
228,Probability and Statistics,Introduction to Statistical Method in Economics,1376,"Random Sample, Law of Large Numbers, Central Limit Theorem ","economics ,law ,law of large numbers ,random sample ,sample ,statistical"
229,Probability and Statistics,Introduction to Statistical Method in Economics,1376,Simulations: Magnifying Glass,"economics ,statistical"
230,Probability and Statistics,Introduction to Statistical Method in Economics,1376,Point Estimators and Point Estimation Methods,"economics ,estimation ,point estimation ,statistical"
231,Probability and Statistics,Introduction to Statistical Method in Economics,1376,An Overview,"economics ,statistical"
232,Probability and Statistics,Introduction to Statistical Method in Economics,1376,Interval Estimation and Confidence Intervals,"confidence ,confidence intervals ,economics ,estimation ,interval estimation ,statistical"
233,Probability and Statistics,Introduction to Statistical Method in Economics,1376,t-Student versus Standard Normal: A Graphical View,"economics ,normal ,statistical"
234,Probability and Statistics,Introduction to Statistical Method in Economics,1377,Hypothesis Testing,"economics ,hypothesis testing ,statistical"
235,Probability and Statistics,Introduction to Statistical Method in Economics,1377,An Applied Review,"economics ,statistical"
236,Probability and Statistics,Mathematical Statistics,1379,Deciding between Two Simple Hypotheses: The Neyman-Pearson Lemma,"decision ,decision theory ,mathematics ,statistics ,theory"
237,Probability and Statistics,Mathematical Statistics,1379,Decision Theory ,"bayes ,bayes decision theory ,decision ,decision theory ,mathematics ,statistics ,theory"
238,Probability and Statistics,Mathematical Statistics,1379,Bayes Decision Theory,"mathematics ,statistics"
239,Probability and Statistics,Mathematical Statistics,1379,Â Realizable Rules ,"mathematics ,probability ,statistics"
240,Probability and Statistics,Mathematical Statistics,1379,The Sequential Probability Ratio Test,"decision ,decision theory ,mathematics ,statistics ,theory"
241,Probability and Statistics,Mathematical Statistics,1379,Sequential Decision Theory ,"mathematics ,statistics"
242,Probability and Statistics,Mathematical Statistics,1379,Proof of Optimality of the SPRT ,"mathematics ,statistics"
243,Probability and Statistics,Mathematical Statistics,1380,Sufficient Statistics ,"convexity ,estimation ,mathematics ,statistics"
244,Probability and Statistics,Mathematical Statistics,1380,Estimation and Convexity ,"mathematics ,statistics ,sufficiency"
245,Probability and Statistics,Mathematical Statistics,1380,Minimal Sufficiency and the Lehmann-ScheffÃ© Property ,"bounds ,errors ,information ,mathematics ,mean ,statistics"
246,Probability and Statistics,Mathematical Statistics,1380,Lower Bounds on Mean-squared Errors: Information Inequalities ,"exponential ,exponential families ,mathematics ,statistics"
247,Probability and Statistics,Mathematical Statistics,1380,Â Exponential Families ,"bayes ,estimation ,mathematics ,statistics"
248,Probability and Statistics,Mathematical Statistics,1380,Bayes Estimation ,"james-stein estimators ,mathematics ,statistics ,stein's phenomenon"
249,Probability and Statistics,Mathematical Statistics,1380,Stein''s Phenomenon and James-Stein Estimators ,"exponential ,exponential families ,mathematics ,statistics"
250,Probability and Statistics,Mathematical Statistics,1380,Continuity at the Boundary for Exponential Families ,"exponential ,exponential families ,likelihood ,mathematics ,maximum likelihood ,statistics"
251,Probability and Statistics,Mathematical Statistics,1381,Maximum Likelihood Estimates - In Exponential Families ,"errors ,likelihood ,mathematics ,regression ,solari's example ,statistics ,variables"
252,Probability and Statistics,Mathematical Statistics,1381,Likelihood Equations and Errors-in-variables Regression: Solari''s Example ,"consistency ,mathematics ,statistics"
253,Probability and Statistics,Mathematical Statistics,1381,M-estimators and Their Consistency ,"mathematics ,robust ,statistics"
254,Probability and Statistics,Mathematical Statistics,1381,M-estimates and Robust Location Estimates ,"mathematics ,robustness ,statistics"
255,Probability and Statistics,Mathematical Statistics,1381,"Robustness, Breakdown Points, and 1-dimensional Location M-estimates ","consistency ,mathematics ,statistics"
256,Probability and Statistics,Mathematical Statistics,1381,Consistency of Approximate M-estimators of psi type ,"asymptotic normality ,mathematics ,statistics"
257,Probability and Statistics,Mathematical Statistics,1381,Asymptotic Normality of M-estimates ,"efficiency ,mathematics ,statistics"
258,Probability and Statistics,Mathematical Statistics,1381,Efficiency of Estimators ,"efficiency ,likelihood ,mathematics ,maximum likelihood ,maximum likelihood estimators ,statistics"
259,Probability and Statistics,Mathematical Statistics,1381,Efficiency of Maximum Likelihood Estimators ,"likelihood ,likelihood ratio test ,mathematics ,statistics ,wilks's theorem"
260,Probability and Statistics,Mathematical Statistics,1381,A Likelihood Ratio Test for Nested Composite Hypotheses: Wilks''s theorem ,"mathematics ,statistics"
261,Probability and Statistics,Statistical Thinking and Data Analysis,1384,Review of Probability,"analysis ,data ,management ,probability ,statistical"
262,Probability and Statistics,Statistical Thinking and Data Analysis,1385,Collecting Data,"analysis ,collecting data ,data ,management ,statistical"
263,Probability and Statistics,Statistical Thinking and Data Analysis,1385,Summarizing and Exploring Data,"analysis ,data ,management ,statistical"
264,Probability and Statistics,Statistical Thinking and Data Analysis,1386,Sampling Distributions of Statistics,"analysis ,data ,distributions ,management ,sampling ,sampling distributions ,statistical ,statistics"
265,Probability and Statistics,Statistical Thinking and Data Analysis,1387,Basic Concepts of Inference 1,"analysis ,data ,inference ,management ,statistical"
266,Probability and Statistics,Statistical Thinking and Data Analysis,1387,Basic Concepts of Inference 2,"analysis ,data ,inference ,management ,statistical"
267,Probability and Statistics,Statistical Thinking and Data Analysis,1387,Basic Concepts of Inference 3,"analysis ,data ,inference ,management ,statistical"
268,Probability and Statistics,Statistical Thinking and Data Analysis,1387,Inferences for Single Samples,"analysis ,data ,management ,statistical"
269,Probability and Statistics,Statistical Thinking and Data Analysis,1387,Inferences for Two Samples,"analysis ,data ,management ,statistical"
270,Probability and Statistics,Statistical Thinking and Data Analysis,1387,Inferences for Proportions and Count Data 1,"analysis ,data ,management ,statistical"
271,Probability and Statistics,Statistical Thinking and Data Analysis,1387,Inferences for Proportions and Count Data 2,"analysis ,data ,management ,statistical"
272,Probability and Statistics,Statistical Thinking and Data Analysis,1387,Inferences for Proportions and Count Data 3,"analysis ,data ,management ,statistical"
273,Probability and Statistics,Statistical Thinking and Data Analysis,1388,Similar Linear Regression and Correlation,"analysis ,correlation ,data ,linear ,linear regression ,management ,regression ,statistical"
274,Probability and Statistics,Statistical Thinking and Data Analysis,1388,Multiple Linear Regression,"analysis ,data ,linear ,linear regression ,management ,regression ,statistical"
275,Probability and Statistics,Statistical Thinking and Data Analysis,1389,Nonparametric Statistical Methods,"analysis ,data ,management ,nonparametric ,statistical ,statistical methods"
276,Probability and Statistics,Applied Quantum and Statistical Physics,1391,Two Level System Handout ,"computer ,engineering ,materials ,physics ,quantum ,statistical"
