"Id_metadata","Id_course","Id_course_sections","Id_resource","Property","Value","grade","courseGrade","lang"
"5949","59","913",NULL,"age","18-70",NULL,"0",NULL
"5950","59","914",NULL,"age","18-70",NULL,"0",NULL
"5951","59","915",NULL,"age","18-70",NULL,"0",NULL
"5952","59","916",NULL,"age","18-70",NULL,"0",NULL
"5953","59","917",NULL,"age","18-70",NULL,"0",NULL
"5954","59","918",NULL,"age","18-70",NULL,"0",NULL
"5955","59","919",NULL,"age","18-70",NULL,"0",NULL
"5956","59","920",NULL,"age","18-70",NULL,"0",NULL
"5957","59","921",NULL,"age","18-70",NULL,"0",NULL
"5958","59","922",NULL,"age","18-70",NULL,"0",NULL
"5959","59","923",NULL,"age","18-70",NULL,"0",NULL
"5960","59","924",NULL,"age","18-70",NULL,"0",NULL
"5961","59","925",NULL,"age","18-70",NULL,"0",NULL
"5962","59","926",NULL,"age","18-70",NULL,"0",NULL
"5963","60",NULL,NULL,"age","6-80",NULL,"0",NULL
"5964","60","938",NULL,"age","18-70",NULL,"0",NULL
"5965","60","939",NULL,"age","18-70",NULL,"0",NULL
"5966","60","940",NULL,"age","18-70",NULL,"0",NULL
"5967","60","941",NULL,"age","18-70",NULL,"0",NULL
"5968","60","943",NULL,"age","18-70",NULL,"0",NULL
"5969","60","944",NULL,"age","18-70",NULL,"0",NULL
"5970","60","945",NULL,"age","18-70",NULL,"0",NULL
"5971","60","946",NULL,"age","18-70",NULL,"0",NULL
"5972","60","947",NULL,"age","18-70",NULL,"0",NULL
"5973","60","948",NULL,"age","18-70",NULL,"0",NULL
"5974","60","949",NULL,"age","18-70",NULL,"0",NULL
"5975","60","950",NULL,"age","18-70",NULL,"0",NULL
"5976","60","951",NULL,"age","18-70",NULL,"0",NULL
"5977","61",NULL,NULL,"age","6-10",NULL,"0",NULL
"5978","61","963",NULL,"age","18-70",NULL,"0",NULL
"5979","61","964",NULL,"age","18-70",NULL,"0",NULL
"5980","61","965",NULL,"age","18-70",NULL,"0",NULL
"5981","61","966",NULL,"age","18-70",NULL,"0",NULL
"5982","61","967",NULL,"age","18-70",NULL,"0",NULL
"5983","22","968",NULL,"age","18-70",NULL,"0",NULL
"5984","22","969",NULL,"age","18-70",NULL,"0",NULL
"5985","22","970",NULL,"age","18-70",NULL,"0",NULL
"5986","65",NULL,NULL,"age","16-90",NULL,"10",NULL
"5987","65","1025",NULL,"age","16-90",NULL,"10",NULL
"5988","65","1026",NULL,"age","16-90",NULL,"10",NULL
"5989","65","1027",NULL,"age","16-90",NULL,"10",NULL
"5990","65","1028",NULL,"age","16-90",NULL,"10",NULL
"5991","65","1029",NULL,"age","16-90",NULL,"10",NULL
"5992","65","1030",NULL,"age","16-90",NULL,"10",NULL
"5993","66",NULL,NULL,"age","18-30",NULL,"0",NULL
"5994","66","1038",NULL,"age","16-90",NULL,"0",NULL
"5995","66","1039",NULL,"age","16-90",NULL,"0",NULL
"5996","66","1040",NULL,"age","16-90",NULL,"0",NULL
"5997","66","1042",NULL,"age","16-90",NULL,"0",NULL
"5998","66","1043",NULL,"age","16-90",NULL,"0",NULL
"5999","66","1044",NULL,"age","16-90",NULL,"0",NULL
"6000","67",NULL,NULL,"age","18-30",NULL,"0",NULL
"6001","67","1046",NULL,"age","18-30",NULL,"0",NULL
"6002","67","1056",NULL,"age","18-30",NULL,"0",NULL
"6003","68",NULL,NULL,"age","18-40",NULL,"0",NULL
"6004","69",NULL,NULL,"age","18-19",NULL,"0",NULL
"6005","70",NULL,NULL,"age","18-19",NULL,"0",NULL
"6006","71","1088",NULL,"age","18-30",NULL,"8",NULL
"6007","74",NULL,NULL,"age","18-30",NULL,"2",NULL
"6008","71",NULL,NULL,"age","18-30",NULL,"8",NULL
"6009","71","1098",NULL,"age","18-30",NULL,"8",NULL
"6010","72",NULL,NULL,"age","18-30",NULL,"8",NULL
"6011","75",NULL,NULL,"age","18-29",NULL,"8",NULL
"6012","75","1137",NULL,"age","18-29",NULL,"8",NULL
"6013","75","1145",NULL,"age","18-29",NULL,"8",NULL
"6014","75","1135",NULL,"age","18-29",NULL,"8",NULL
"6015","75","1136",NULL,"age","18-29",NULL,"8",NULL
"6016","75","1150",NULL,"age","18-29",NULL,"8",NULL
"6017","75","1140",NULL,"age","18-29",NULL,"8",NULL
"6018","75","1138",NULL,"age","18-29",NULL,"8",NULL
"6019","75","1139",NULL,"age","18-29",NULL,"8",NULL
"6020","75","1141",NULL,"age","18-29",NULL,"8",NULL
"6021","75","1142",NULL,"age","18-29",NULL,"8",NULL
"6022","75","1143",NULL,"age","18-29",NULL,"8",NULL
"6023","75","1144",NULL,"age","18-29",NULL,"8",NULL
"6024","76",NULL,NULL,"age","18-29",NULL,"6",NULL
"6025","75","1146",NULL,"age","18-29",NULL,"8",NULL
"6026","75","1134",NULL,"age","18-29",NULL,"8",NULL
"6027","75","1162",NULL,"age","18-29",NULL,"8",NULL
"6649","132","1336",NULL,"status","yellow",NULL,"10",NULL
"6650","132","1337",NULL,"status","yellow",NULL,"10",NULL
"6651","132","1338",NULL,"status","yellow",NULL,"10",NULL
"6656","132",NULL,NULL,"keywords","corso maestro",NULL,"10","it"
"6657","132",NULL,NULL,"age","6-19",NULL,"10",NULL
"6658","132",NULL,NULL,"category","Abilità Informatiche",NULL,"10",NULL
"6659","132","1337","886","language","English",NULL,"10",NULL
"6660","132","1337","886","keywords","keys",NULL,"10","it"
"6661","132","1337","886","format","Video",NULL,"10",NULL
"6662","132","1337","886","resourcetype","Index",NULL,"10",NULL
"6663","132","1337","886","time","minutes30",NULL,"10",NULL
"6739","132","1336","902","language","English",NULL,"10",NULL
"6740","132","1336","902","keywords","autogenkey1",NULL,"10","it"
"6741","132","1336","902","format","Video",NULL,"10",NULL
"6742","132","1336","902","resourcetype","Questionnaire",NULL,"10",NULL
"6743","132","1336","902","time","minutes30",NULL,"10",NULL
"6744","132","1336","903","language","English",NULL,"10",NULL
"6745","132","1336","903","keywords","autogenkey2",NULL,"10","it"
"6746","132","1336","903","format","Video",NULL,"10",NULL
"6747","132","1336","903","resourcetype","Questionnaire",NULL,"10",NULL
"6748","132","1336","903","time","minutes30",NULL,"10",NULL
"6749","132","1336","904","language","English",NULL,"10",NULL
"6750","132","1336","904","keywords","autogenkey2",NULL,"10","it"
"6751","132","1336","904","format","Video",NULL,"10",NULL
"6752","132","1336","904","resourcetype","Exercise",NULL,"10",NULL
"6753","132","1336","904","time","minutes30",NULL,"10",NULL
"6754","132","1336","905","language","English",NULL,"10",NULL
"6755","132","1336","905","keywords","autogenkey3",NULL,"10","it"
"6756","132","1336","905","format","Video",NULL,"10",NULL
"6757","132","1336","905","resourcetype","Questionnaire",NULL,"10",NULL
"6758","132","1336","905","time","minutes30",NULL,"10",NULL
"6759","132","1339","906","language","English",NULL,"10",NULL
"6760","132","1339","906","keywords","autogenkey1",NULL,"10","it"
"6761","132","1339","906","format","Images",NULL,"10",NULL
"6762","132","1339","906","resourcetype","Questionnaire",NULL,"10",NULL
"6763","132","1339","906","time","minutes30",NULL,"10",NULL
"6764","132","1339","907","language","English",NULL,"10",NULL
"6765","132","1339","907","keywords","autogenkey3",NULL,"10","it"
"6766","132","1339","907","format","Images",NULL,"10",NULL
"6767","132","1339","907","resourcetype","Simulation",NULL,"10",NULL
"6768","132","1339","907","time","minutes30",NULL,"10",NULL
"6769","132","1339","908","language","English",NULL,"10",NULL
"6770","132","1339","908","keywords","autogenkey1",NULL,"10","it"
"6771","132","1339","908","format","Video",NULL,"10",NULL
"6772","132","1339","908","resourcetype","Exercise",NULL,"10",NULL
"6773","132","1339","908","time","minutes30",NULL,"10",NULL
"6774","132","1339","909","language","English",NULL,"10",NULL
"6775","132","1339","909","keywords","autogenkey3",NULL,"10","it"
"6776","132","1339","909","format","Text",NULL,"10",NULL
"6777","132","1339","909","resourcetype","Questionnaire",NULL,"10",NULL
"6778","132","1339","909","time","minutes30",NULL,"10",NULL
"6779","132","1339","910","language","English",NULL,"10",NULL
"6780","132","1339","910","keywords","autogenkey3",NULL,"10","it"
"6781","132","1339","910","format","Images",NULL,"10",NULL
"6782","132","1339","910","resourcetype","Questionnaire",NULL,"10",NULL
"6783","132","1339","910","time","minutes30",NULL,"10",NULL
"6784","132","1339","911","language","English",NULL,"10",NULL
"6785","132","1339","911","keywords","autogenkey3",NULL,"10","it"
"6786","132","1339","911","format","Video",NULL,"10",NULL
"6787","132","1339","911","resourcetype","Questionnaire",NULL,"10",NULL
"6788","132","1339","911","time","minutes30",NULL,"10",NULL
"6801","65","1033","915","language","English",NULL,"10",NULL
"6802","65","1033","915","keywords","autogenkey4",NULL,"10","it"
"6803","65","1033","915","format","Video",NULL,"10",NULL
"6804","65","1033","915","resourcetype","Simulation",NULL,"10",NULL
"6805","65","1033","915","time","minutes30",NULL,"10",NULL
"6806","65","1033","916","language","English",NULL,"10",NULL
"6807","65","1033","916","keywords","autogenkey4",NULL,"10","it"
"6808","65","1033","916","format","Images",NULL,"10",NULL
"6809","65","1033","916","resourcetype","Exercise",NULL,"10",NULL
"6810","65","1033","916","time","minutes30",NULL,"10",NULL
"6811","65","1033","917","language","English",NULL,"10",NULL
"6812","65","1033","917","keywords","autogenkey3",NULL,"10","it"
"6813","65","1033","917","format","Text",NULL,"10",NULL
"6814","65","1033","917","resourcetype","Simulation",NULL,"10",NULL
"6815","65","1033","917","time","minutes30",NULL,"10",NULL
"6816","65","1033","918","language","English",NULL,"10",NULL
"6817","65","1033","918","keywords","autogenkey1",NULL,"10","it"
"6818","65","1033","918","format","Text",NULL,"10",NULL
"6819","65","1033","918","resourcetype","Exercise",NULL,"10",NULL
"6820","65","1033","918","time","minutes30",NULL,"10",NULL
"6821","65","1033","919","language","English",NULL,"10",NULL
"6822","65","1033","919","keywords","autogenkey1",NULL,"10","it"
"6823","65","1033","919","format","Video",NULL,"10",NULL
"6824","65","1033","919","resourcetype","Simulation",NULL,"10",NULL
"6825","65","1033","919","time","minutes30",NULL,"10",NULL
"6826","65","1033","920","language","English",NULL,"10",NULL
"6827","65","1033","920","keywords","autogenkey2",NULL,"10","it"
"6828","65","1033","920","format","Images",NULL,"10",NULL
"6829","65","1033","920","resourcetype","Simulation",NULL,"10",NULL
"6830","65","1033","920","time","minutes30",NULL,"10",NULL
"6831","132","1338","921","language","English",NULL,"10",NULL
"6832","132","1338","921","keywords","roba",NULL,"10","it"
"6833","132","1338","921","format","Video",NULL,"10",NULL
"6834","132","1338","921","resourcetype","Questionnaire",NULL,"10",NULL
"6835","132","1338","921","time","minutes60",NULL,"10",NULL
"6836","133","1342",NULL,"status","yellow",NULL,"7",NULL
"6837","133","1343",NULL,"status","yellow",NULL,"7",NULL
"6838","133","1344",NULL,"status","yellow",NULL,"7",NULL
"6839","133","1342","923","language","English",NULL,"7",NULL
"6840","133","1342","923","keywords","autogenkey1",NULL,"7",NULL
"6841","133","1342","923","format","Video",NULL,"7",NULL
"6842","133","1342","923","resourcetype","Questionnaire",NULL,"7",NULL
"6843","133","1342","923","time","minutes30",NULL,"7",NULL
"6844","133","1342","924","language","English",NULL,"7",NULL
"6845","133","1342","924","keywords","autogenkey2",NULL,"7",NULL
"6846","133","1342","924","format","Video",NULL,"7",NULL
"6847","133","1342","924","resourcetype","Exercise",NULL,"7",NULL
"6848","133","1342","924","time","minutes30",NULL,"7",NULL
"6849","133","1343","925","language","English",NULL,"7",NULL
"6850","133","1343","925","format","Video",NULL,"7",NULL
"6851","133","1343","925","resourcetype","Exercise",NULL,"7",NULL
"6852","133","1343","925","time","minutes30",NULL,"7",NULL
"6853","133","1343","926","language","English",NULL,"7",NULL
"6854","133","1343","926","format","Video",NULL,"7",NULL
"6855","133","1343","926","resourcetype","Questionnaire",NULL,"7",NULL
"6856","133","1343","926","time","minutes30",NULL,"7",NULL
"6857","133","1344","927","language","English",NULL,"7",NULL
"6858","133","1344","927","keywords","autogenkey1",NULL,"7",NULL
"6859","133","1344","927","format","Text",NULL,"7",NULL
"6860","133","1344","927","resourcetype","Exercise",NULL,"7",NULL
"6861","133","1344","927","time","minutes30",NULL,"7",NULL
"6862","133","1345",NULL,"status","yellow",NULL,"7",NULL
"6863","133","1345","928","language","English",NULL,"7",NULL
"6864","133","1345","928","keywords","roba",NULL,"7",NULL
"6865","133","1345","928","format","Video",NULL,"7",NULL
"6866","133","1345","928","resourcetype","Questionnaire",NULL,"7",NULL
"6867","133","1345","928","time","minutes60",NULL,"7",NULL
"6868","217","1672","1734","language","English",NULL,"8",NULL
"6869","217","1672","1734","resourcetype","lecture",NULL,"8",NULL
"6870","217","1672","1734","format","pdf",NULL,"8",NULL
"6871","217","1672","1734","time","minutes90",NULL,"8",NULL
"6872","217","1672","1734","keywords","conditional",NULL,"8",NULL
"6873","217","1672","1734","keywords","conditional probability",NULL,"8",NULL
"6874","217","1672","1734","keywords","control",NULL,"8",NULL
"6875","217","1672","1734","keywords","estimation",NULL,"8",NULL
"6876","217","1672","1734","keywords","probability",NULL,"8",NULL
"6877","217","1672","1734","keywords","stochastic",NULL,"8",NULL
"6878","217","1672","1735","language","English",NULL,"8",NULL
"6879","217","1672","1735","resourcetype","lecture",NULL,"8",NULL
"6880","217","1672","1735","format","pdf",NULL,"8",NULL
"6881","217","1672","1735","time","minutes90",NULL,"8",NULL
"6882","217","1672","1735","keywords","control",NULL,"8",NULL
"6883","217","1672","1735","keywords","distribution",NULL,"8",NULL
"6884","217","1672","1735","keywords","estimation",NULL,"8",NULL
"6885","217","1672","1735","keywords","functions",NULL,"8",NULL
"6886","217","1672","1735","keywords","independence",NULL,"8",NULL
"6887","217","1672","1735","keywords","probability",NULL,"8",NULL
"6888","217","1672","1735","keywords","probability distribution",NULL,"8",NULL
"6889","217","1672","1735","keywords","random variables",NULL,"8",NULL
"6890","217","1672","1735","keywords","stochastic",NULL,"8",NULL
"6891","217","1672","1735","keywords","variables",NULL,"8",NULL
"6892","217","1672","1736","language","English",NULL,"8",NULL
"6893","217","1672","1736","resourcetype","lecture",NULL,"8",NULL
"6894","217","1672","1736","format","pdf",NULL,"8",NULL
"6895","217","1672","1736","time","minutes90",NULL,"8",NULL
"6896","217","1672","1736","keywords","control",NULL,"8",NULL
"6897","217","1672","1736","keywords","estimation",NULL,"8",NULL
"6898","217","1672","1736","keywords","expectation",NULL,"8",NULL
"6899","217","1672","1736","keywords","function",NULL,"8",NULL
"6900","217","1672","1736","keywords","functions",NULL,"8",NULL
"6901","217","1672","1736","keywords","gaussian",NULL,"8",NULL
"6902","217","1672","1736","keywords","normal",NULL,"8",NULL
"6903","217","1672","1736","keywords","probability",NULL,"8",NULL
"6904","217","1672","1736","keywords","probability density",NULL,"8",NULL
"6905","217","1672","1736","keywords","random variables",NULL,"8",NULL
"6906","217","1672","1736","keywords","stochastic",NULL,"8",NULL
"6907","217","1672","1736","keywords","variables",NULL,"8",NULL
"6908","217","1672","1737","language","English",NULL,"8",NULL
"6909","217","1672","1737","resourcetype","lecture",NULL,"8",NULL
"6910","217","1672","1737","format","pdf",NULL,"8",NULL
"6911","217","1672","1737","time","minutes90",NULL,"8",NULL
"6912","217","1672","1737","keywords","control",NULL,"8",NULL
"6913","217","1672","1737","keywords","correlation",NULL,"8",NULL
"6914","217","1672","1737","keywords","covariance",NULL,"8",NULL
"6915","217","1672","1737","keywords","distribution",NULL,"8",NULL
"6916","217","1672","1737","keywords","estimation",NULL,"8",NULL
"6917","217","1672","1737","keywords","normal",NULL,"8",NULL
"6918","217","1672","1737","keywords","normal distribution",NULL,"8",NULL
"6919","217","1672","1737","keywords","orthogonality",NULL,"8",NULL
"6920","217","1672","1737","keywords","random variables",NULL,"8",NULL
"6921","217","1672","1737","keywords","stochastic",NULL,"8",NULL
"6922","217","1672","1737","keywords","variables",NULL,"8",NULL
"6923","217","1672","1738","language","English",NULL,"8",NULL
"6924","217","1672","1738","resourcetype","lecture",NULL,"8",NULL
"6925","217","1672","1738","format","pdf",NULL,"8",NULL
"6926","217","1672","1738","time","minutes90",NULL,"8",NULL
"6927","217","1672","1738","keywords","control",NULL,"8",NULL
"6928","217","1672","1738","keywords","distributions",NULL,"8",NULL
"6929","217","1672","1738","keywords","estimation",NULL,"8",NULL
"6930","217","1672","1738","keywords","stochastic",NULL,"8",NULL
"6931","217","1672","1739","language","English",NULL,"8",NULL
"6932","217","1672","1739","resourcetype","lecture",NULL,"8",NULL
"6933","217","1672","1739","format","pdf",NULL,"8",NULL
"6934","217","1672","1739","time","minutes90",NULL,"8",NULL
"6935","217","1672","1739","keywords","control",NULL,"8",NULL
"6936","217","1672","1739","keywords","distributions",NULL,"8",NULL
"6937","217","1672","1739","keywords","estimation",NULL,"8",NULL
"6938","217","1672","1739","keywords","function",NULL,"8",NULL
"6939","217","1672","1739","keywords","linear",NULL,"8",NULL
"6940","217","1672","1739","keywords","multivariate",NULL,"8",NULL
"6941","217","1672","1739","keywords","normal",NULL,"8",NULL
"6942","217","1672","1739","keywords","random variables",NULL,"8",NULL
"6943","217","1672","1739","keywords","stochastic",NULL,"8",NULL
"6944","217","1672","1739","keywords","variables",NULL,"8",NULL
"6945","217","1672","1740","language","English",NULL,"8",NULL
"6946","217","1672","1740","resourcetype","lecture",NULL,"8",NULL
"6947","217","1672","1740","format","pdf",NULL,"8",NULL
"6948","217","1672","1740","time","minutes90",NULL,"8",NULL
"6949","217","1672","1740","keywords","control",NULL,"8",NULL
"6950","217","1672","1740","keywords","estimation",NULL,"8",NULL
"6951","217","1672","1740","keywords","stochastic",NULL,"8",NULL
"6952","217","1672","1741","language","English",NULL,"8",NULL
"6953","217","1672","1741","resourcetype","lecture",NULL,"8",NULL
"6954","217","1672","1741","format","pdf",NULL,"8",NULL
"6955","217","1672","1741","time","minutes90",NULL,"8",NULL
"6956","217","1672","1741","keywords","control",NULL,"8",NULL
"6957","217","1672","1741","keywords","estimation",NULL,"8",NULL
"6958","217","1672","1741","keywords","stochastic",NULL,"8",NULL
"6959","217","1673","1742","language","English",NULL,"8",NULL
"6960","217","1673","1742","resourcetype","lecture",NULL,"8",NULL
"6961","217","1673","1742","format","pdf",NULL,"8",NULL
"6962","217","1673","1742","time","minutes90",NULL,"8",NULL
"6963","217","1673","1742","keywords","classification",NULL,"8",NULL
"6964","217","1673","1742","keywords","control",NULL,"8",NULL
"6965","217","1673","1742","keywords","ergodicity",NULL,"8",NULL
"6966","217","1673","1742","keywords","estimation",NULL,"8",NULL
"6967","217","1673","1742","keywords","gaussian",NULL,"8",NULL
"6968","217","1673","1742","keywords","random process",NULL,"8",NULL
"6969","217","1673","1742","keywords","stochastic",NULL,"8",NULL
"6970","217","1673","1743","language","English",NULL,"8",NULL
"6971","217","1673","1743","resourcetype","lecture",NULL,"8",NULL
"6972","217","1673","1743","format","pdf",NULL,"8",NULL
"6973","217","1673","1743","time","minutes90",NULL,"8",NULL
"6974","217","1673","1743","keywords","autocorrelation",NULL,"8",NULL
"6975","217","1673","1743","keywords","control",NULL,"8",NULL
"6976","217","1673","1743","keywords","estimation",NULL,"8",NULL
"6977","217","1673","1743","keywords","function",NULL,"8",NULL
"6978","217","1673","1743","keywords","stochastic",NULL,"8",NULL
"6979","217","1673","1744","language","English",NULL,"8",NULL
"6980","217","1673","1744","resourcetype","lecture",NULL,"8",NULL
"6981","217","1673","1744","format","pdf",NULL,"8",NULL
"6982","217","1673","1744","time","minutes90",NULL,"8",NULL
"6983","217","1673","1744","keywords","control",NULL,"8",NULL
"6984","217","1673","1744","keywords","estimation",NULL,"8",NULL
"6985","217","1673","1744","keywords","function",NULL,"8",NULL
"6986","217","1673","1744","keywords","noise",NULL,"8",NULL
"6987","217","1673","1744","keywords","power spectral density",NULL,"8",NULL
