"id","contenthash","pathnamehash","contextid","component","filearea","itemid","filepath","filename","userid","filesize","mimetype","status","source","author","license","timecreated","timemodified","sortorder","referencefileid"
"3204","da39a3ee5e6b4b0d3255bfef95601890afd80709","ded0dcf2dada34bc25af6c381af666f9b3606e9f","1500","user","icon","0","/",".",NULL,"0",NULL,"0",NULL,NULL,NULL,"1524044529","1524044529","0",NULL
"3205","ce3618262fe09686cec3d30a2c09ce6e21aa7c17","2325362c02fd288f9099eedc6a97197b19dee703","1500","user","icon","0","/","f2.jpg",NULL,"1309","image/jpeg","0",NULL,NULL,NULL,"1524044529","1524044529","0",NULL
"3206","d99847147591c6992ddcee45c53c3e898e85d9cf","20bcc7f419c5b7584039bb0761cc9fe51d1a1be9","1500","user","icon","0","/","f3.jpg",NULL,"31656","image/jpeg","0",NULL,NULL,NULL,"1524044529","1524044529","0",NULL
"3207","d966d109442cbeed67967c8828f37102a995d933","cabaa5f954b29443ca515f7a1060289758932a62","1","core","preview","0","/thumb/","6a79e72023c59d5674bcf2a5fb327b92ecf0d99c",NULL,"5741","image/png","0",NULL,NULL,NULL,"1525689468","1525689468","0",NULL
"3349","da39a3ee5e6b4b0d3255bfef95601890afd80709","636644e62543fc91e2a1b295366ecc63ffa6cb36","1594","mod_label","intro","0","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1525968348","1525968434","0",NULL
"3362","da39a3ee5e6b4b0d3255bfef95601890afd80709","96f145fcbe3546b33940b3800999e836b493f3ee","1594","mod_label","intro","0","/Day 1 /",".",NULL,"0",NULL,"0",NULL,NULL,NULL,"1525968539","1525968837","0",NULL
"3363","65413054aba330780fa00763fbd0da3161900572","67f4cc6b3a0f12a8b73fafc400793ef0d1b4a5b8","1594","mod_label","intro","0","/Day 1 /","07_soggetto.pdf","2","369899","application/pdf","0","File del server: Abilità informatiche/Programmatore Java, Android e Web/,, (Etichetta)/Descrizione/07_soggetto.pdf","Admin Admin","public","1525968547","1525968837","0",NULL
"3364","b6abd1f40ccb3d2c18654b959d590b75cd7a69c2","6299a1fe5e7b2caf92d41b76f421a2459c52cb8c","1594","mod_label","intro","0","/","Day 1 .zip","2","351791","application/zip","0",NULL,NULL,NULL,"1525968600","1525968838","0",NULL
"3365","65413054aba330780fa00763fbd0da3161900572","36de6f75e387bb2ca503f7dc2723db8b8b676131","1594","mod_label","intro","0","/","07_soggetto.pdf","2","369899","application/pdf","0","File del server: Day 1 /07_soggetto.pdf","Admin Admin","public","1525968654","1525968838","0",NULL
"3366","62968ff69c954515e127b7548e5d9adf81e5e2a9","f909dce49dba05dd176b3bc685541f83fbe59618","1594","mod_label","intro","0","/","Concetti base .pdf","2","899121","application/pdf","0","01_ConcettibaseICT.pdf","Admin Admin","allrightsreserved","1525968745","1525968838","0",NULL
"3373","8283ed1110508c0a5642afcbc1569bd9e6ae4c94","1bd0a0ad833f0a16362bfe6a969e7accacd621fe","1595","mod_label","intro","0","/","Windows.pdf","2","1629330","application/pdf","0","02_Windows.pdf","Admin Admin","allrightsreserved","1526037613","1526037638","0",NULL
"3374","da39a3ee5e6b4b0d3255bfef95601890afd80709","3f23c37ba8e57b6de2599edc4a6ccd0feaa87a78","1595","mod_label","intro","0","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1526037613","1526037638","0",NULL
"3377","2c00cd58dbb347c88f8bf2014edef550998441a0","79afc7e592cb32f033fa7c973dcce07c49b535d0","1596","mod_label","intro","0","/","PROCESSO DI SVILUPPO SOFTWARE E OOP.pdf","2","13861106","application/pdf","0","01.pdf","Admin Admin","allrightsreserved","1526037949","1526038039","0",NULL
"3378","da39a3ee5e6b4b0d3255bfef95601890afd80709","236ecb727113987dbb31629270820e2ed33665f1","1596","mod_label","intro","0","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1526037949","1526477566","0",NULL
"3387","f667c3961eae50203a5b542a7248901b03cf77c4","608a335cf9910e0bbc9f5298d8d3b2e643611cf0","1597","mod_label","intro","0","/","PROCESSO DI SVILUPPO SOFTWARE E  OOP.pdf","2","19149451","application/pdf","0","02.pdf","Admin Admin","allrightsreserved","1526039775","1526039828","0",NULL
"3388","da39a3ee5e6b4b0d3255bfef95601890afd80709","3eef0128172c6868a9416939efdcb25d1bd2b96a","1597","mod_label","intro","0","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1526039775","1526039859","0",NULL
"3400","912b4432030852749bca9098878d2240cdf6e876","6dc8417f803bdc4a7cceea6e11bbf7899f7cc8b6","1599","mod_folder","content","0","/","Ciclo For.java","2","336","text/plain","0","CicloFor.java","Admin Admin","allrightsreserved","1526040941","1526040958","0",NULL
"3401","da39a3ee5e6b4b0d3255bfef95601890afd80709","9d58516b5032e28cdef242e86c2423a1f8dbfb39","1599","mod_folder","content","0","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1526040941","1526041050","0",NULL
"3402","69e3f2442b84d59043ca706f69499e7412894401","5a005d29b2f076984b67f2872493f1f7d79a5aae","1599","mod_folder","content","0","/","Array.java","2","526","text/plain","0","Array.java","Admin Admin","allrightsreserved","1526040953","1526040958","0",NULL
"3412","47cafd9276503c175510f432ef9b9a420107c43f","1a5faa59662cb6d5db10d0821fe6c2b4ea2d678d","1599","mod_folder","content","0","/","Controllo di Flusso.java","2","475","text/plain","0","ControlloDiFlusso.java","Admin Admin","allrightsreserved","1526041070","1526041121","0",NULL
"3413","bb0a4779baeefd938c0738edd76350c6b9ff403b","ef95415913d46232054350c430d9eae71e45aa2f","1599","mod_folder","content","0","/","Esempi Array.java","2","927","text/plain","0","EsempiArray.java","Admin Admin","allrightsreserved","1526041089","1526041121","0",NULL
"3414","6e70cc52312eba1895d6d8647118f8166216b8f3","72e3d7da3f778235f1de30acdd7ac82df3de0f8c","1599","mod_folder","content","0","/","Esempio Array Stringhe.java","2","212","text/plain","0","EsempioArrayStringhe.java","Admin Admin","allrightsreserved","1526041116","1526041121","0",NULL
"3422","7fafe59f0a66a4426f22be7eacb172d10b6fab01","023c89defca45433d18a61d2e0ecbf2926482789","1602","mod_book","chapter","1","/","Java 1.pdf","2","4812750","application/pdf","0","Java 1_ Basic syntax and semantics.pdf","Admin Admin","allrightsreserved","1526137889","1526137950","0",NULL
"3423","da39a3ee5e6b4b0d3255bfef95601890afd80709","607e1eef888370c63c9cb2154246cfcbca1542f7","1602","mod_book","chapter","1","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1526137889","1526138169","0",NULL
"3430","db6c25fe76aeca231d84aa77963c530b7030d7ee","8bb457b29ac84d50b34773e475f7db90fd7a7486","1602","mod_book","chapter","1","/","Java 2.pdf","2","8503335","application/pdf","0","Java 2_ Programs with a graphical user interface.pdf","Admin Admin","allrightsreserved","1526138272","1526138436","0",NULL
"3431","1491b8a82df69a0fd768bb6d0df3968ee4d340aa","667d4036cc44b05beeb91e3d8d422ff90d7257e9","1602","mod_book","chapter","1","/","Java 3.pdf","2","5665132","application/pdf","0","Java 3_ Object-oriented programming.pdf","Admin Admin","allrightsreserved","1526138377","1526138436","0",NULL
"3439","da39a3ee5e6b4b0d3255bfef95601890afd80709","36e8875db83229c0818b031d7686c6ae39b7a6b9","1603","mod_folder","content","0","/01 Print( )/",".",NULL,"0",NULL,"0",NULL,NULL,NULL,"1526139075","1526139263","0",NULL
"3440","da39a3ee5e6b4b0d3255bfef95601890afd80709","9f4d5d540a2bdd3081bcf2e9a9af1cdb3060ab53","1603","mod_folder","content","0","/",".",NULL,"0",NULL,"0",NULL,NULL,NULL,"1526139075","1526139263","0",NULL
"3441","0fa0402cba4fb59eb89155693be01232bcddaeb6","e0d6544870ab9f19b77c06db5ad03d9effb946b6","1603","mod_folder","content","0","/01 Print( )/","Esercizi 01.pdf","2","171904","application/pdf","0","esercizi_01.pdf","Admin Admin","allrightsreserved","1526139095","1526139263","0",NULL
"3442","da39a3ee5e6b4b0d3255bfef95601890afd80709","02f4f11f1adbedd952bea90736e15786aeb4427c","1603","mod_folder","content","0","/02 If ese/",".",NULL,"0",NULL,"0",NULL,NULL,NULL,"1526139141","1526139263","0",NULL
"3443","662bcb09a1f696aed59fa012de79b95f8888673b","2d2aba28d421ed25fc172a8262cc50005108cc2a","1603","mod_folder","content","0","/02 If ese/","Esercizi 02.pdf","2","172374","application/pdf","0","esercizi_02.pdf","Admin Admin","allrightsreserved","1526139168","1526139263","0",NULL
"3444","da39a3ee5e6b4b0d3255bfef95601890afd80709","5985d80b9ab304a97446cf61ad5577f186e01d73","1603","mod_folder","content","0","/03 Do While/",".",NULL,"0",NULL,"0",NULL,NULL,NULL,"1526139236","1526139263","0",NULL
"3445","db18e95b6097539cdcc4622e9f028ecfd3086ed1","79015d5fc67cc536871f4076288bd16a24f898f3","1603","mod_folder","content","0","/03 Do While/","Esercizi 03.pdf","2","282963","application/pdf","0","esercizi_03.pdf","Admin Admin","allrightsreserved","1526139254","1526139263","0",NULL
"3450","8b3ac80e0e04b17f1b6cf78ce75278b3b629cecc","ba392b56f817da620213c5f7a4691cdbefa2e619","1604","mod_folder","content","0","/","progetti.txt","2","2823","text/plain","0","progetti.txt","Admin Admin","allrightsreserved","1526139643","1526139673","0",NULL
"3451","da39a3ee5e6b4b0d3255bfef95601890afd80709","3ccdae6d81b0c0c83affc5358e08ba083a405a82","1604","mod_folder","content","0","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1526139643","1526139673","0",NULL
"3452","e0de0992abb5fd8f504558903ffbded88c3d028b","26f90cafa2ce5515d05a848555bf3433bc6839c3","1604","mod_folder","content","0","/","progetti1.txt.docx","2","10909","application/vnd.openxmlformats-officedocument.wordprocessingml.document","0","progetti1.txt.docx","Admin Admin","allrightsreserved","1526139658","1526139673","0",NULL
"3453","ba0b83ec14b89ab449d5524c002c5aab26702b7a","65f9d3a4f9aa0f447867f5b755eebe84e009397f","1604","mod_folder","content","0","/","progetti1.txt","2","5804","text/plain","0","progetti1.txt","Admin Admin","allrightsreserved","1526139667","1526139673","0",NULL
"3458","bb3b8767d508b452ffe450dc37c8a38814e3b5b2","aec0ecdd1586d09805c522d99b00b412cdd321aa","1605","mod_folder","content","0","/","1-NavigationDrawer.zip","2","1230389","application/zip","0","1-NavigationDrawer.zip","Admin Admin","allrightsreserved","1526139741","1526139869","0",NULL
"3459","da39a3ee5e6b4b0d3255bfef95601890afd80709","20ece9cced7784a1e49acdaf133fcd930299afe2","1605","mod_folder","content","0","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1526139741","1526139869","0",NULL
"3460","481144914e649594f111dfc5a03d29f5229bb5d6","6683cfd65f4c8202a6d6f91476144c00ac2b4d3d","1605","mod_folder","content","0","/","2-ProjFrags.zip","2","1092078","application/zip","0","2-ProjFrags.zip","Admin Admin","allrightsreserved","1526139866","1526139869","0",NULL
"3483","46c798c5d0ae7023576ea805994faa73250654d6","a7bb916365083cb4fcdae17ec99d791d3e8a89b9","1610","mod_book","chapter","2","/","03.pdf","2","9168345","application/pdf","0","03.pdf","Admin Admin","allrightsreserved","1526142327","1526142374","0",NULL
"3484","da39a3ee5e6b4b0d3255bfef95601890afd80709","168147536b3d95f353502cb61232d74fa89685dd","1610","mod_book","chapter","2","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1526142328","1526142418","0",NULL
"3491","d790a68ccc67937f157ea16b0b8fde15f81f03cd","b70bc8d03bccb7b849f737826d2131594a51fb74","1610","mod_book","chapter","2","/","01.pdf","2","8952403","application/pdf","0","01.pdf","Admin Admin","allrightsreserved","1526142437","1526142466","0",NULL
"3492","a139d0568585a46a8b1213405b612aa76785c810","f0021f2f01f2030b45219d43018f2d803318e239","1610","mod_book","chapter","2","/","02.pdf","2","7314098","application/pdf","0","02.pdf","Admin Admin","allrightsreserved","1526142464","1526142466","0",NULL
"3505","98cb73e01cc3ecb6f93a3e6ced1735337e0efc57","379f83694d902fa46730e71d57dda238d1ffa66e","1","core","preview","0","/thumb/","b6cbd6df6dcedd10b46e9086e90e56d963930340",NULL,"8866","image/png","0",NULL,NULL,NULL,"1526143018","1526143018","0",NULL
"3507","7aed65bc6726695cbb1eec979907dec491c77e28","27b5f705a28320734422c6a8e0298b97c037a7e6","1","core","preview","0","/thumb/","b5dc27280a9637fb776efb4af261b5634d097858",NULL,"8070","image/png","0",NULL,NULL,NULL,"1526143020","1526143020","0",NULL
"3511","da39a3ee5e6b4b0d3255bfef95601890afd80709","c0b3105849e7fd830670cb344bb402b8605e258b","1611","mod_folder","content","0","/Modulo5 - 01/",".",NULL,"0",NULL,"0",NULL,NULL,NULL,"1526142889","1526143054","0",NULL
"3512","da39a3ee5e6b4b0d3255bfef95601890afd80709","197833f68aa615b1b1e7a7a5ab48f49489bda980","1611","mod_folder","content","0","/",".",NULL,"0",NULL,"0",NULL,NULL,NULL,"1526142889","1526143054","0",NULL
"3513","da39a3ee5e6b4b0d3255bfef95601890afd80709","2eef9189585d7ac31db90b7f5ff4a1615243eadc","1611","mod_folder","content","0","/Modulo5 - 02/",".",NULL,"0",NULL,"0",NULL,NULL,NULL,"1526142896","1526143054","0",NULL
"3514","da39a3ee5e6b4b0d3255bfef95601890afd80709","55bf3bfeed9d4185416f59c6966f0b3ac2aaa6fb","1611","mod_folder","content","0","/Modulo5 - 03/",".",NULL,"0",NULL,"0",NULL,NULL,NULL,"1526142911","1526143054","0",NULL
"3515","c33dd0c881fc09329f3335a62122819e213becc8","aefb8994305b6a60bcb782ccd298615052240f77","1611","mod_folder","content","0","/Modulo5 - 01/","div-span.html","2","347","text/html","0","div-span.html","Admin Admin","allrightsreserved","1526142940","1526143054","0",NULL
"3516","438ad3bf24fed937085ffa101ed06cdb23e30007","c19a9ef51e6aaa2646a802290a38fb030eb17c9b","1611","mod_folder","content","0","/Modulo5 - 01/","mov_bbb.mp4","2","788493","video/mp4","0","mov_bbb.mp4","Admin Admin","allrightsreserved","1526142961","1526143054","0",NULL
"3517","00a462b4673962b978ab1a71869fdd6ab687d56b","c1456b063dfd1b87a9c7b1810af46dcd3e59c796","1611","mod_folder","content","0","/Modulo5 - 02/","attributi.html","2","584","text/html","0","attributi.html","Admin Admin","allrightsreserved","1526142991","1526143054","0",NULL
"3518","089c28ad74c928da51c57986867a004bd1a43f75","8f1886bcd8b1777f77d91cca877b132b1a4dc5bc","1611","mod_folder","content","0","/Modulo5 - 02/","boxmodel.html","2","842","text/html","0","boxmodel.html","Admin Admin","allrightsreserved","1526142992","1526143054","0",NULL
"3519","e5c5462661d9fe2935c8c5078228697fedcd50ce","e743748034b42842ade0060da1b416bacf268a02","1611","mod_folder","content","0","/Modulo5 - 02/","position.html","2","1329","text/html","0","position.html","Admin Admin","allrightsreserved","1526142993","1526143054","0",NULL
"3520","abfb38fe061727aac43dc8dcbfff8e2ab664d080","f7a0abf59410e0eae7fa94f3869ec866963142a2","1611","mod_folder","content","0","/Modulo5 - 02/","rettangoli.html","2","773","text/html","0","rettangoli.html","Admin Admin","allrightsreserved","1526142995","1526143054","0",NULL
"3521","da39a3ee5e6b4b0d3255bfef95601890afd80709","b11dd0899c28e542e5216d316d3d784e1a36bff4","1611","mod_folder","content","0","/Modulo5 - 01/Immagini/",".",NULL,"0",NULL,"0",NULL,NULL,NULL,"1526143006","1526143054","0",NULL
"3522","b6cbd6df6dcedd10b46e9086e90e56d963930340","7c25b7b2a7c31f1f190b72ff2042fa81760c1d8c","1611","mod_folder","content","0","/Modulo5 - 01/Immagini/","8119.jpg","2","175269","image/jpeg","0","8119.jpg","Admin Admin","allrightsreserved","1526143018","1526143054","0",NULL
"3523","b5dc27280a9637fb776efb4af261b5634d097858","42a9e5f5fcd3406942c2fe17993c88933f34d4f0","1611","mod_folder","content","0","/Modulo5 - 01/Immagini/","8200.jpg","2","151220","image/jpeg","0","8200.jpg","Admin Admin","allrightsreserved","1526143019","1526143054","0",NULL
"3524","16ae508e2845ca0c35da5bb49bd894aa457974bb","db5b3e11a410cb1df0129c90149d21750d635fd2","1611","mod_folder","content","0","/Modulo5 - 03/","javascript01.html","2","572","text/html","0","javascript01.html","Admin Admin","allrightsreserved","1526143048","1526143054","0",NULL
"3525","9283ec6122520503b41049312ab1e5fa0cffd38f","f8daf271056fba67401a8782e4af55f4641ef7a8","1611","mod_folder","content","0","/Modulo5 - 03/","javascript02.html","2","1211","text/html","0","javascript02.html","Admin Admin","allrightsreserved","1526143050","1526143054","0",NULL
"3526","d7926fd09d7bec9f4a4befd3a356afd3f734de78","2d7d7b9481bdf5b1312603e29bc61b13aee75b53","1611","mod_folder","content","0","/Modulo5 - 03/","javascript03.html","2","1387","text/html","0","javascript03.html","Admin Admin","allrightsreserved","1526143051","1526143054","0",NULL
"3527","38b63ad6e9789f768bc90207fbe9d454a16b9938","ce4813f4d08a8ddf7d0531cf8b8c34b875f07ce3","1","core","preview","0","/tinyicon/","b5dc27280a9637fb776efb4af261b5634d097858",NULL,"805","image/png","0",NULL,NULL,NULL,"1526143056","1526143056","0",NULL
"3528","0066a21d2dd48e7708e8ee01a389f0ed4d676c29","a89bbc288c42dc02a4dfe9678f633b0a3f216150","1","core","preview","0","/tinyicon/","b6cbd6df6dcedd10b46e9086e90e56d963930340",NULL,"888","image/png","0",NULL,NULL,NULL,"1526143056","1526143056","0",NULL
"3531","96cf12b9fca324436c7b6884f3b7cf7f3bff778f","c3f27c464cc49497d386d9b9b6dc7df851e65dfa","1612","mod_assign","introattachment","0","/","esercizio.txt","2","1170","text/plain","0","esercizio.txt","Admin Admin","allrightsreserved","1526143345","1526143402","0",NULL
"3532","da39a3ee5e6b4b0d3255bfef95601890afd80709","dc9261ed972af5fc5b00eb6f0e063f6b77e34b98","1612","mod_assign","introattachment","0","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1526143345","1526147773","0",NULL
"3553","da39a3ee5e6b4b0d3255bfef95601890afd80709","c2d426371e23d2fc2c41a20e13203b6f5e9ca1cc","1615","mod_label","intro","0","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1526154598","1526154834","0",NULL
"3554","867da5186bc318fda020b48973affe0f4aabaa02","9db9c1490b47fe6941e7e061c644d65f6e843e7c","1615","mod_label","intro","0","/","industry 01.pdf","2","5426444","application/pdf","0","File del server: industry 01.pdf","Admin Admin","allrightsreserved","1526154647","1526154834","0",NULL
"3555","92209e319c53d578dd54d7cdb24c8a12122a9641","5ce7a0eeeba6606fa589c8b43bafeb17cc9cb266","1615","mod_label","intro","0","/","industry 02.pdf","2","3214971","application/pdf","0","02 (1).pdf","Admin Admin","allrightsreserved","1526154687","1526154834","0",NULL
"3556","84d64d0d557ce60f69983fd665a76440b0b80d50","cb13940e86f1dba8276412a06a09ea7fa303034e","1615","mod_label","intro","0","/","industry 03.pdf","2","4878544","application/pdf","0","03 (1).pdf","Admin Admin","allrightsreserved","1526154716","1526154834","0",NULL
"3557","2c40c2624bc9619e9b609b19c7babc9484501d28","43ee0108e0fe0dc7688324f41062cfe6408c742d","1615","mod_label","intro","0","/","industry 04.pdf","2","3798930","application/pdf","0","04.pdf","Admin Admin","allrightsreserved","1526154742","1526154834","0",NULL
"3558","75323abfe62367206b66ec74c4be8876c7d1b5c6","f70eb3a1d08b6ed9277c3afb0ddea2f0a0b37efa","1615","mod_label","intro","0","/","industry 05.pdf","2","6363114","application/pdf","0","05.pdf","Admin Admin","allrightsreserved","1526154824","1526154834","0",NULL
"3607","16deea35c79527139c52e21ee791af7325f05a8d","ef9baa46417c420d8047afc899dc7939a63372a7","1628","mod_resource","content","0","/","1° lezione.pdf","2","656228","application/pdf","0","1° lezione.pdf","Admin Admin","allrightsreserved","1526570228","1526570408","1",NULL
"3608","da39a3ee5e6b4b0d3255bfef95601890afd80709","c71ed46b8bcc7823eb5a1b95857566c2f06b43f3","1628","mod_resource","content","0","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1526570228","1526570408","0",NULL
"3609","9767f1c87869df610c2e2fd3d95843842db26453","b199e6c2fdb18785802bc2ca6a4b54cd7d51ee1d","1628","mod_resource","content","0","/","2° Lezione.pdf","2","191491","application/pdf","0","2° Lezione.pdf","Admin Admin","allrightsreserved","1526570228","1526570408","0",NULL
"3610","406f2d6ff3c4c90157a2e3ab8bfdfe73c31c9d97","558e30e532089b40264b1276dacc81be590f0eb9","1628","mod_resource","content","0","/","3° Lezione.pdf","2","384583","application/pdf","0","3° Lezione.pdf","Admin Admin","allrightsreserved","1526570229","1526570408","0",NULL
"3611","16deea35c79527139c52e21ee791af7325f05a8d","8b77d1dd485a1992636d163d9605d115b202d3e9","1628","mod_resource","intro","0","/","LEZIONE 1.pdf","2","656228","application/pdf","0","1° lezione.pdf","Admin Admin","allrightsreserved","1526570156","1526570408","0",NULL
"3612","da39a3ee5e6b4b0d3255bfef95601890afd80709","7e1d6058a2c94d5281d2253b31127ff13190fd59","1628","mod_resource","intro","0","/",".","2","0",NULL,"0",NULL,NULL,NULL,"1526570156","1526570408","0",NULL
"3618","9c2339097922d7eb7d151158e0bf73136c70c0b9","f1d55b98f1c523485fcaab0be4d3b872a27fe4d1","1629","mod_resource","content","0","/","UF06-Strumenti-e-linguaggi-base-per-lo-sviluppo-front-end-Lezione03-Esercitazione.pdf","2","38237","application/pdf","0","UF06-Strumenti-e-linguaggi-base-per-lo-sviluppo-front-end-Lezione03-Esercitazione.pdf","Admin Admin","allrightsreserved","1526570556","1526570573","1",NULL
